event,T0_tx_rise_s,T1_rx1_rise_s,T2_rx2_rise_s,T1-T0_us,T2-T0_us,T2-T1_us,RX1_gap_before_ms,RX2_gap_before_ms,status
3834,132.186236340,132.193524850,132.193525130,7288.510,7288.790,0.280,,,ok
3835,132.210966380,132.218251670,132.218253410,7285.290,7287.030,1.740,,,ok
3836,132.236920690,132.244207450,132.244205920,7286.760,7285.230,1.530,,,ok
3837,132.262601220,132.269888610,132.269890280,7287.390,7289.060,1.670,,,ok
3838,132.286626010,132.293913380,132.293912790,7287.370,7286.780,0.590,,,ok
3839,132.310782740,132.318066350,132.318072180,7283.610,7289.440,5.830,,,ok
3840,132.336618150,132.343916670,132.343904650,7298.520,7286.500,12.020,,,ok
3841,132.362466600,132.369753260,132.369753180,7286.660,7286.580,0.080,,,ok
3842,132.387236620,132.394522770,132.394522320,7286.150,7285.700,0.450,,,ok
3843,132.411839000,132.419125260,132.419125950,7286.260,7286.950,0.690,,,ok
3844,132.437121260,132.444407100,132.444409360,7285.840,7288.100,2.260,,,ok
3845,132.463018920,132.470308110,132.470307740,7289.190,7288.820,0.370,,,ok
3846,132.487885590,132.495171260,132.495170290,7285.670,7284.700,0.970,,,ok
3847,132.511965090,132.519254860,132.519253680,7289.770,7288.590,1.180,,,ok
3848,132.537775480,132.545063220,132.545062170,7287.740,7286.690,1.050,,,ok
3849,132.561752810,132.569040520,132.569041640,7287.710,7288.830,1.120,,,ok
3850,132.587605490,132.594893670,132.594894980,7288.180,7289.490,1.310,,,ok
3851,132.612822810,132.620107490,132.620107340,7284.680,7284.530,0.150,,,ok
3852,132.638621530,132.645911600,132.645906630,7290.070,7285.100,4.970,,,ok
3853,132.662616780,132.669892450,132.669905260,7275.670,7288.480,12.810,,,ok
3854,132.688502750,132.695786080,132.695795830,7283.330,7293.080,9.750,,,ok
3855,132.712889860,132.720177010,132.720176990,7287.150,7287.130,0.020,,,ok
3856,132.738554200,132.745840260,132.745840500,7286.060,7286.300,0.240,,,ok
3857,132.764671630,132.771957480,132.771957590,7285.850,7285.960,0.110,,,ok
3858,132.789849870,132.797137030,132.797136420,7287.160,7286.550,0.610,,,ok
3859,132.813913470,132.821200450,132.821199720,7286.980,7286.250,0.730,,,ok
3860,132.837698680,132.844983920,132.844984230,7285.240,7285.550,0.310,,,ok
3861,132.862628690,132.869914720,132.869917720,7286.030,7289.030,3.000,,,ok
3862,132.888481510,132.895770630,132.895770960,7289.120,7289.450,0.330,,,ok
3863,132.914249070,132.921538900,132.921532090,7289.830,7283.020,6.810,,,ok
3864,132.938572090,132.945852750,132.945857850,7280.660,7285.760,5.100,,,ok
3865,132.964369100,132.971654480,132.971655200,7285.380,7286.100,0.720,,,ok
3866,132.989610710,132.996898970,132.996898870,7288.260,7288.160,0.100,,,ok
3867,133.013594050,133.020881060,133.020883010,7287.010,7288.960,1.950,,,ok
3868,133.039379640,133.046665630,133.046666620,7285.990,7286.980,0.990,,,ok
3869,133.064127170,133.071414270,133.071414170,7287.100,7287.000,0.100,,,ok
3870,133.089009130,133.096297500,133.096363790,7288.370,7354.660,66.290,,,ok
3871,133.114706140,133.121995780,133.121991630,7289.640,7285.490,4.150,,,ok
3872,133.138382020,133.145669190,133.145670390,7287.170,7288.370,1.200,,,ok
3873,133.164013150,133.171301700,133.171303570,7288.550,7290.420,1.870,,,ok
3874,133.189550060,133.196836040,133.196837180,7285.980,7287.120,1.140,,,ok
3875,133.214807020,133.222094340,133.222094780,7287.320,7287.760,0.440,,,ok
3876,133.240557470,133.247847680,133.247843950,7290.210,7286.480,3.730,,,ok
3877,133.264441780,133.271731310,133.271727530,7289.530,7285.750,3.780,,,ok
3878,133.290268730,133.297554610,133.297555790,7285.880,7287.060,1.180,,,ok
3879,133.314102610,133.321387180,133.321389110,7284.570,7286.500,1.930,,,ok
3880,133.339925640,133.347210480,133.347212560,7284.840,7286.920,2.080,,,ok
3881,133.365557530,133.372842300,133.372843460,7284.770,7285.930,1.160,,,ok
3882,133.389242300,133.396528020,133.396529660,7285.720,7287.360,1.640,,,ok
3883,133.413017440,133.420306470,133.420303130,7289.030,7285.690,3.340,,,ok
3884,133.438898790,133.446185000,133.446186530,7286.210,7287.740,1.530,,,ok
3885,133.464121190,133.471473570,133.471409650,7352.380,7288.460,63.920,,,ok
3886,133.490036850,133.497326800,133.497323220,7289.950,7286.370,3.580,,,ok
3887,133.514265290,133.521555080,133.521550750,7289.790,7285.460,4.330,,,ok
3888,133.538057580,133.545343650,133.545345050,7286.070,7287.470,1.400,,,ok
3889,133.563523110,133.570811890,133.570808560,7288.780,7285.450,3.330,,,ok
3890,133.589374120,133.596660290,133.596662070,7286.170,7287.950,1.780,,,ok
3891,133.612959080,133.620247720,133.620244400,7288.640,7285.320,3.320,,,ok
3892,133.638790900,133.646076920,133.646078930,7286.020,7288.030,2.010,,,ok
3893,133.662504670,133.669789400,133.669792170,7284.730,7287.500,2.770,,,ok
3894,133.688265200,133.695552830,133.695549760,7287.630,7284.560,3.070,,,ok
3895,133.712139120,133.719427070,133.719424040,7287.950,7284.920,3.030,,,ok
3896,133.735748160,133.743034390,133.743036590,7286.230,7288.430,2.200,,,ok
3897,133.761133690,133.768418980,133.768420040,7285.290,7286.350,1.060,,,ok
3898,133.786986800,133.794272380,133.794274340,7285.580,7287.540,1.960,,,ok
3899,133.812677100,133.819965810,133.819962870,7288.710,7285.770,2.940,,,ok
3900,133.837036190,133.844321500,133.844266760,7285.310,7230.570,54.740,,,ok
3901,133.862694950,133.869982430,133.869983870,7287.480,7288.920,1.440,,,ok
3902,133.888536340,133.895825850,133.895823230,7289.510,7286.890,2.620,,,ok
3903,133.912559500,133.919849360,133.919845660,7289.860,7286.160,3.700,,,ok
3904,133.938472120,133.945757680,133.945794230,7285.560,7322.110,36.550,,,ok
3905,133.962253640,133.969540080,133.969542620,7286.440,7288.980,2.540,,,ok
3906,133.988245720,133.995534360,133.995531960,7288.640,7286.240,2.400,,,ok
3907,134.013533870,134.020822810,134.020820260,7288.940,7286.390,2.550,,,ok
3908,134.039422050,134.046710250,134.046708670,7288.200,7286.620,1.580,,,ok
3909,134.065263540,134.072549550,134.072552180,7286.010,7288.640,2.630,,,ok
3910,134.090836300,134.098122730,134.098125670,7286.430,7289.370,2.940,,,ok
3911,134.116758750,134.124046150,134.124043030,7287.400,7284.280,3.120,,,ok
3912,134.141872920,134.149159820,134.149162340,7286.900,7289.420,2.520,,,ok
3913,134.167679600,134.174968020,134.174965970,7288.420,7286.370,2.050,,,ok
3914,134.193623260,134.200911300,134.200909400,7288.040,7286.140,1.900,,,ok
3915,134.217394210,134.224677410,134.224682680,7283.200,7288.470,5.270,,,ok
3916,134.243329540,134.250617100,134.250616100,7287.560,7286.560,1.000,,,ok
3917,134.269076340,134.276361320,134.276364680,7284.980,7288.340,3.360,,,ok
3918,134.294580290,134.301868740,134.301867210,7288.450,7286.920,1.530,,,ok
3919,134.320505680,134.327792560,134.327795590,7286.880,7289.910,3.030,,,ok
3920,134.344535260,134.351821610,134.351809830,7286.350,7274.570,11.780,,,ok
3921,134.368442720,134.375729980,134.375728220,7287.260,7285.500,1.760,,,ok
3922,134.392097340,134.399383470,134.399385870,7286.130,7288.530,2.400,,,ok
3923,134.417720980,134.425005970,134.425010050,7284.990,7289.070,4.080,,,ok
3924,134.443522280,134.450810190,134.450808700,7287.910,7286.420,1.490,,,ok
3925,134.467060820,134.474348760,134.474345690,7287.940,7284.870,3.070,,,ok
3926,134.492918250,134.500206120,134.500205410,7287.870,7287.160,0.710,,,ok
3927,134.518725150,134.526014170,134.526013980,7289.020,7288.830,0.190,,,ok
3928,134.544634420,134.551921280,134.551919740,7286.860,7285.320,1.540,,,ok
3929,134.570042420,134.577331310,134.577328230,7288.890,7285.810,3.080,,,ok
3930,134.595698940,134.602985440,134.602980990,7286.500,7282.050,4.450,,,ok
3931,134.619747540,134.627033890,134.627037880,7286.350,7290.340,3.990,,,ok
3932,134.645471740,134.652757500,134.652760910,7285.760,7289.170,3.410,,,ok
3933,134.670904790,134.678190570,134.678193520,7285.780,7288.730,2.950,,,ok
3934,134.696483130,134.703769140,134.703772720,7286.010,7289.590,3.580,,,ok
3935,134.722364560,134.729652520,134.729651290,7287.960,7286.730,1.230,,,ok
3936,134.748092280,134.755380840,134.755379700,7288.560,7287.420,1.140,,,ok
3937,134.772009220,134.779296730,134.779298170,7287.510,7288.950,1.440,,,ok
3938,134.795965280,134.803252670,134.803251680,7287.390,7286.400,0.990,,,ok
3939,134.821759460,134.829045100,134.829044850,7285.640,7285.390,0.250,,,ok
3940,134.846021670,134.853308460,134.853307470,7286.790,7285.800,0.990,,,ok
3941,134.871232650,134.878522950,134.878520960,7290.300,7288.310,1.990,,,ok
3942,134.896647710,134.903934980,134.903935240,7287.270,7287.530,0.260,,,ok
3943,134.920489750,134.927779650,134.927778830,7289.900,7289.080,0.820,,,ok
3944,134.945976130,134.953262830,134.953262110,7286.700,7285.980,0.720,,,ok
3945,134.971506370,134.978795400,134.978792970,7289.030,7286.600,2.430,,,ok
3946,134.996909630,135.004194820,135.004198170,7285.190,7288.540,3.350,,,ok
3947,135.021846400,135.029132990,135.029131200,7286.590,7284.800,1.790,,,ok
3948,135.047127640,135.054415500,135.054415840,7287.860,7288.200,0.340,,,ok
3949,135.070962020,135.078247450,135.078314660,7285.430,7352.640,67.210,,,ok
3950,135.096574750,135.103863330,135.103862840,7288.580,7288.090,0.490,,,ok
3951,135.122432720,135.129721630,135.129721220,7288.910,7288.500,0.410,,,ok
3952,135.146947080,135.154234100,135.154232150,7287.020,7285.070,1.950,,,ok
3953,135.171968150,135.179253520,135.179257090,7285.370,7288.940,3.570,,,ok
3954,135.196994180,135.204280880,135.204281420,7286.700,7287.240,0.540,,,ok
3955,135.221065550,135.228355100,135.228353930,7289.550,7288.380,1.170,,,ok
3956,135.247120500,135.254406020,135.254407390,7285.520,7286.890,1.370,,,ok
3957,135.272141360,135.279427030,135.279430740,7285.670,7289.380,3.710,,,ok
3958,135.296346380,135.303634310,135.303635040,7287.930,7288.660,0.730,,,ok
3959,135.321913120,135.329197710,135.329269130,7284.590,7356.010,71.420,,,ok
3960,135.346159330,135.353446930,135.353446990,7287.600,7287.660,0.060,,,ok
3961,135.371361880,135.378650290,135.378650250,7288.410,7288.370,0.040,,,ok
3962,135.395110150,135.402398890,135.402397930,7288.740,7287.780,0.960,,,ok
3963,135.420807780,135.428094450,135.428097110,7286.670,7289.330,2.660,,,ok
3964,135.446036060,135.453325610,135.453324740,7289.550,7288.680,0.870,,,ok
3965,135.471420470,135.478708120,135.478708020,7287.650,7287.550,0.100,,,ok
3966,135.496933940,135.504222370,135.504222470,7288.430,7288.530,0.100,,,ok
3967,135.522696800,135.529984670,135.529983520,7287.870,7286.720,1.150,,,ok
3968,135.548558000,135.555848160,135.555841990,7290.160,7283.990,6.170,,,ok
3969,135.572360580,135.579646100,135.579647730,7285.520,7287.150,1.630,,,ok
3970,135.597007110,135.604294760,135.604295400,7287.650,7288.290,0.640,,,ok
3971,135.622057070,135.629344370,135.629344640,7287.300,7287.570,0.270,,,ok
3972,135.647595080,135.654881630,135.654880420,7286.550,7285.340,1.210,,,ok
3973,135.671947460,135.679236050,135.679236450,7288.590,7288.990,0.400,,,ok
3974,135.696878110,135.704164230,135.704162340,7286.120,7284.230,1.890,,,ok
3975,135.722007110,135.729290300,135.729292390,7283.190,7285.280,2.090,,,ok
3976,135.746974950,135.754260310,135.754259250,7285.360,7284.300,1.060,,,ok
3977,135.772789860,135.780142940,135.780075260,7353.080,7285.400,67.680,,,ok
3978,135.797280200,135.804567860,135.804631500,7287.660,7351.300,63.640,,,ok
3979,135.821698160,135.828985060,135.828987010,7286.900,7288.850,1.950,,,ok
3980,135.847363150,135.854648820,135.854650460,7285.670,7287.310,1.640,,,ok
3981,135.872931680,135.880217110,135.880217930,7285.430,7286.250,0.820,,,ok
3982,135.896903070,135.904191390,135.904192160,7288.320,7289.090,0.770,,,ok
3983,135.921790310,135.929078490,135.929074740,7288.180,7284.430,3.750,,,ok
3984,135.947401820,135.954748050,135.954749140,7346.230,7347.320,1.090,,,ok
3985,135.971845130,135.979129210,135.979130030,7284.080,7284.900,0.820,,,ok
3986,135.997477410,136.004765320,136.004766040,7287.910,7288.630,0.720,,,ok
3987,136.022839070,136.030128500,136.030124420,7289.430,7285.350,4.080,,,ok
3988,136.047021820,136.054305920,136.054306910,7284.100,7285.090,0.990,,,ok
3989,136.072044030,136.079395070,136.079331190,7351.040,7287.160,63.880,,,ok
3990,136.095994820,136.103282540,136.103283720,7287.720,7288.900,1.180,,,ok
3991,136.120656810,136.127946900,136.127938540,7290.090,7281.730,8.360,,,ok
3992,136.145987150,136.153274430,136.153276510,7287.280,7289.360,2.080,,,ok
3993,136.171635910,136.178923710,136.178924790,7287.800,7288.880,1.080,,,ok
3994,136.196887420,136.204176070,136.204172460,7288.650,7285.040,3.610,,,ok
3995,136.222679680,136.229964640,136.229966000,7284.960,7286.320,1.360,,,ok
3996,136.248251500,136.255537940,136.255540360,7286.440,7288.860,2.420,,,ok
3997,136.273938280,136.281227150,136.281223680,7288.870,7285.400,3.470,,,ok
3998,136.299646960,136.306934640,136.306933020,7287.680,7286.060,1.620,,,ok
3999,136.325279950,136.332569170,136.332564580,7289.220,7284.630,4.590,,,ok
4000,136.349762320,136.357052380,136.357046250,7290.060,7283.930,6.130,,,ok
4001,136.375503670,136.382790660,136.382792450,7286.990,7288.780,1.790,,,ok
4002,136.401182470,136.408468110,136.408469940,7285.640,7287.470,1.830,,,ok
4003,136.426840270,136.434126650,136.434129160,7286.380,7288.890,2.510,,,ok
4004,136.450451290,136.457740790,136.457737620,7289.500,7286.330,3.170,,,ok
4005,136.475620570,136.482908230,136.482906030,7287.660,7285.460,2.200,,,ok
4006,136.501233310,136.508522680,136.508519350,7289.370,7286.040,3.330,,,ok
4007,136.526923570,136.534211000,136.534213050,7287.430,7289.480,2.050,,,ok
4008,136.552390620,136.559676690,136.559676430,7286.070,7285.810,0.260,,,ok
4009,136.578144920,136.585431740,136.585434130,7286.820,7289.210,2.390,,,ok
4010,136.603749100,136.611036160,136.611038240,7287.060,7289.140,2.080,,,ok
4011,136.629385900,136.636674420,136.636671770,7288.520,7285.870,2.650,,,ok
4012,136.655086760,136.662372090,136.662375080,7285.330,7288.320,2.990,,,ok
4013,136.680701460,136.687991250,136.687987690,7289.790,7286.230,3.560,,,ok
4014,136.706621530,136.713909730,136.713907030,7288.200,7285.500,2.700,,,ok
4015,136.732114940,136.739402240,136.739465830,7287.300,7350.890,63.590,,,ok
4016,136.756958690,136.764245620,136.764251240,7286.930,7292.550,5.620,,,ok
4017,136.782815080,136.790168420,136.790102230,7353.340,7287.150,66.190,,,ok
4018,136.808482420,136.815768180,136.815768010,7285.760,7285.590,0.170,,,ok
4019,136.834212870,136.841501720,136.841499060,7288.850,7286.190,2.660,,,ok
4020,136.859821500,136.867110000,136.867107470,7288.500,7285.970,2.530,,,ok
4021,136.883953920,136.891243240,136.891239950,7289.320,7286.030,3.290,,,ok
4022,136.909736990,136.917026870,136.917024340,7289.880,7287.350,2.530,,,ok
4023,136.933583160,136.940870170,136.940870260,7287.010,7287.100,0.090,,,ok
4024,136.959594380,136.966883450,136.966878790,7289.070,7284.410,4.660,,,ok
4025,136.984811970,136.992097060,136.992099510,7285.090,7287.540,2.450,,,ok
4026,137.010518790,137.017805380,137.017805630,7286.590,7286.840,0.250,,,ok
4027,137.035058250,137.042342720,137.042346590,7284.470,7288.340,3.870,,,ok
4028,137.058906650,137.066192230,137.066195120,7285.580,7288.470,2.890,,,ok
4029,137.083901280,137.091190320,137.091185990,7289.040,7284.710,4.330,,,ok
4030,137.109759410,137.117047450,137.117046830,7288.040,7287.420,0.620,,,ok
4031,137.135498670,137.142852040,137.142785220,7353.370,7286.550,66.820,,,ok
4032,137.161283950,137.168569880,137.168573520,7285.930,7289.570,3.640,,,ok
4033,137.186805730,137.194092930,137.194091190,7287.200,7285.460,1.740,,,ok
4034,137.212521810,137.219807420,137.219810470,7285.610,7288.660,3.050,,,ok
4035,137.237608190,137.244894400,137.244898980,7286.210,7290.790,4.580,,,ok
4036,137.262734750,137.270024140,137.270021410,7289.390,7286.660,2.730,,,ok
4037,137.288534910,137.295821750,137.295819540,7286.840,7284.630,2.210,,,ok
4038,137.313716880,137.321005860,137.321003220,7288.980,7286.340,2.640,,,ok
4039,137.337428640,137.344714330,137.344717620,7285.690,7288.980,3.290,,,ok
4040,137.362625130,137.369912480,137.369866720,7287.350,7241.590,45.760,,,ok
4041,137.388225720,137.395510970,137.395514600,7285.250,7288.880,3.630,,,ok
4042,137.413902560,137.421189660,137.421192050,7287.100,7289.490,2.390,,,ok
4043,137.437990210,137.445275400,137.445275430,7285.190,7285.220,0.030,,,ok
4044,137.463618820,137.470903590,137.470904800,7284.770,7285.980,1.210,,,ok
4045,137.487695200,137.494984600,137.494983180,7289.400,7287.980,1.420,,,ok
4046,137.511884600,137.519173090,137.519171690,7288.490,7287.090,1.400,,,ok
4047,137.537689900,137.544976430,137.544974180,7286.530,7284.280,2.250,,,ok
4048,137.563486470,137.570774710,137.570773460,7288.240,7286.990,1.250,,,ok
4049,137.588729870,137.596018130,137.596015550,7288.260,7285.680,2.580,,,ok
4050,137.613664170,137.620951430,137.620940250,7287.260,7276.080,11.180,,,ok
4051,137.638534110,137.645819830,137.645823900,7285.720,7289.790,4.070,,,ok
4052,137.662769930,137.670055550,137.670057250,7285.620,7287.320,1.700,,,ok
4053,137.688602460,137.695891680,137.695890480,7289.220,7288.020,1.200,,,ok
4054,137.713880970,137.721168730,137.721168870,7287.760,7287.900,0.140,,,ok
4055,137.740011870,137.747298320,137.747301210,7286.450,7289.340,2.890,,,ok
4056,137.765046280,137.772331760,137.772335970,7285.480,7289.690,4.210,,,ok
4057,137.790907330,137.798195000,137.798194090,7287.670,7286.760,0.910,,,ok
4058,137.814889080,137.822178420,137.822177780,7289.340,7288.700,0.640,,,ok
4059,137.840657340,137.847945810,137.847945020,7288.470,7287.680,0.790,,,ok
4060,137.866481310,137.873770330,137.873769610,7289.020,7288.300,0.720,,,ok
4061,137.891778110,137.899068760,137.899068040,7290.650,7289.930,0.720,,,ok
4062,137.917515910,137.924801050,137.924800380,7285.140,7284.470,0.670,,,ok
4063,137.942235430,137.949519500,137.949524100,7284.070,7288.670,4.600,,,ok
4064,137.968097150,137.975383900,137.975382360,7286.750,7285.210,1.540,,,ok
4065,137.993030990,138.000316240,138.000302180,7285.250,7271.190,14.060,,,ok
4066,138.018932000,138.026220600,138.026219320,7288.600,7287.320,1.280,,,ok
4067,138.044696820,138.051984150,138.051982600,7287.330,7285.780,1.550,,,ok
4068,138.069987830,138.077276320,138.077276980,7288.490,7289.150,0.660,,,ok
4069,138.095811430,138.103100790,138.103098990,7289.360,7287.560,1.800,,,ok
4070,138.121545210,138.128831770,138.128832900,7286.560,7287.690,1.130,,,ok
4071,138.145542060,138.152892990,138.152832380,7350.930,7290.320,60.610,,,ok
4072,138.171049150,138.178335810,138.178335640,7286.660,7286.490,0.170,,,ok
4073,138.197045730,138.204334360,138.204333990,7288.630,7288.260,0.370,,,ok
4074,138.222427010,138.229710220,138.229712560,7283.210,7285.550,2.340,,,ok
4075,138.247033280,138.254385810,138.254320800,7352.530,7287.520,65.010,,,ok
4076,138.272164140,138.279448090,138.279449490,7283.950,7285.350,1.400,,,ok
4077,138.296840900,138.304128060,138.304126810,7287.160,7285.910,1.250,,,ok
4078,138.321901920,138.329236900,138.329191280,7334.980,7289.360,45.620,,,ok
4079,138.347064120,138.354348300,138.354349520,7284.180,7285.400,1.220,,,ok
4080,138.372164000,138.379452160,138.379459030,7288.160,7295.030,6.870,,,ok
4081,138.397525300,138.404810230,138.404811540,7284.930,7286.240,1.310,,,ok
4082,138.423136450,138.430424760,138.430424150,7288.310,7287.700,0.610,,,ok
4083,138.447228180,138.454517870,138.454518450,7289.690,7290.270,0.580,,,ok
4084,138.472863840,138.480150080,138.480151880,7286.240,7288.040,1.800,,,ok
4085,138.498059110,138.505344950,138.505345350,7285.840,7286.240,0.400,,,ok
4086,138.522350530,138.529638020,138.529637880,7287.490,7287.350,0.140,,,ok
4087,138.546864890,138.554150670,138.554152200,7285.780,7287.310,1.530,,,ok
4088,138.570989930,138.578274990,138.578274670,7285.060,7284.740,0.320,,,ok
4089,138.596789630,138.604077230,138.604077900,7287.600,7288.270,0.670,,,ok
4090,138.620867940,138.628156800,138.628157290,7288.860,7289.350,0.490,,,ok
4091,138.646730640,138.654020320,138.654020630,7289.680,7289.990,0.310,,,ok
4092,138.670942520,138.678228390,138.678229220,7285.870,7286.700,0.830,,,ok
4093,138.696708880,138.703996900,138.703996750,7288.020,7287.870,0.150,,,ok
4094,138.721889740,138.729174350,138.729175140,7284.610,7285.400,0.790,,,ok
4095,138.747587810,138.754873660,138.754874440,7285.850,7286.630,0.780,,,ok
4096,138.773102280,138.780390650,138.780387910,7288.370,7285.630,2.740,,,ok
4097,138.798251180,138.805540410,138.805538710,7289.230,7287.530,1.700,,,ok
4098,138.823510880,138.830798730,138.830799630,7287.850,7288.750,0.900,,,ok
4099,138.847608960,138.854894780,138.854909160,7285.820,7300.200,14.380,,,ok
4100,138.871860570,138.879148010,138.879146590,7287.440,7286.020,1.420,,,ok
4101,138.897272990,138.904558830,138.904560140,7285.840,7287.150,1.310,,,ok
4102,138.922813170,138.930102260,138.930103380,7289.090,7290.210,1.120,,,ok
4103,138.948609570,138.955894740,138.955895910,7285.170,7286.340,1.170,,,ok
4104,138.973108890,138.980394080,138.980395460,7285.190,7286.570,1.380,,,ok
4105,138.996913910,139.004201220,139.004198570,7287.310,7284.660,2.650,,,ok
4106,139.021242910,139.028529850,139.028532100,7286.940,7289.190,2.250,,,ok
4107,139.046924290,139.054214190,139.054209740,7289.900,7285.450,4.450,,,ok
4108,139.073015680,139.080302670,139.080304040,7286.990,7288.360,1.370,,,ok
4109,139.096914320,139.104171140,139.104202670,7256.820,7288.350,31.530,,,ok
4110,139.121755310,139.129043520,139.129045720,7288.210,7290.410,2.200,,,ok
4111,139.146710980,139.153996740,139.154065100,7285.760,7354.120,68.360,,,ok
4112,139.172481010,139.179763520,139.179767660,7282.510,7286.650,4.140,,,ok
4113,139.197320850,139.204608520,139.204611160,7287.670,7290.310,2.640,,,ok
4114,139.221975710,139.229261610,139.229263650,7285.900,7287.940,2.040,,,ok
4115,139.245925250,139.253211120,139.253210410,7285.870,7285.160,0.710,,,ok
4116,139.271361550,139.278648730,139.278651440,7287.180,7289.890,2.710,,,ok
4117,139.296921510,139.304207910,139.304209740,7286.400,7288.230,1.830,,,ok
4118,139.321855330,139.329140520,139.329142330,7285.190,7287.000,1.810,,,ok
4119,139.347233940,139.354519960,139.354521760,7286.020,7287.820,1.800,,,ok
4120,139.373295310,139.380583260,139.380585210,7287.950,7289.900,1.950,,,ok
4121,139.398506460,139.405791750,139.405793760,7285.290,7287.300,2.010,,,ok
4122,139.424207740,139.431494000,139.431497040,7286.260,7289.300,3.040,,,ok
4123,139.449401080,139.456687430,139.456690570,7286.350,7289.490,3.140,,,ok
4124,139.475172450,139.482461810,139.482457870,7289.360,7285.420,3.940,,,ok
4125,139.500215870,139.507504000,139.507501420,7288.130,7285.550,2.580,,,ok
4126,139.525876300,139.533162610,139.533165620,7286.310,7289.320,3.010,,,ok
4127,139.551704180,139.558990850,139.558988110,7286.670,7283.930,2.740,,,ok
4128,139.576004540,139.583289580,139.583291160,7285.040,7286.620,1.580,,,ok
4129,139.601827820,139.609112760,139.609115040,7284.940,7287.220,2.280,,,ok
4130,139.627656580,139.634940700,139.634944510,7284.120,7287.930,3.810,,,ok
4131,139.653407170,139.660694540,139.660692950,7287.370,7285.780,1.590,,,ok
4132,139.679213870,139.686503050,139.686501300,7289.180,7287.430,1.750,,,ok
4133,139.705085690,139.712369660,139.712368290,7283.970,7282.600,1.370,,,ok
4134,139.729690860,139.736979620,139.736977170,7288.760,7286.310,2.450,,,ok
4135,139.753511150,139.760798860,139.760801550,7287.710,7290.400,2.690,,,ok
4136,139.779359390,139.786647430,139.786644100,7288.040,7284.710,3.330,,,ok
4137,139.804833610,139.812120750,139.812123260,7287.140,7289.650,2.510,,,ok
4138,139.829452530,139.836739210,139.836740830,7286.680,7288.300,1.620,,,ok
4139,139.855264370,139.862552430,139.862550170,7288.060,7285.800,2.260,,,ok
4140,139.880055710,139.887340080,139.887342740,7284.370,7287.030,2.660,,,ok
4141,139.905251200,139.912539500,139.912577170,7288.300,7325.970,37.670,,,ok
4142,139.930238430,139.937527570,139.937524720,7289.140,7286.290,2.850,,,ok
4143,139.956007480,139.963294500,139.963294040,7287.020,7286.560,0.460,,,ok
4144,139.980362130,139.987649300,139.987649820,7287.170,7287.690,0.520,,,ok
4145,140.006134350,140.013422780,140.013420830,7288.430,7286.480,1.950,,,ok
4146,140.030140850,140.037430230,140.037429210,7289.380,7288.360,1.020,,,ok
4147,140.055625960,140.062913610,140.062912790,7287.650,7286.830,0.820,,,ok
4148,140.080131770,140.087434740,140.087421150,7302.970,7289.380,13.590,,,ok
4149,140.105001860,,140.112288050,,7286.190,,,,missing_rx1
4150,140.129739490,140.137025340,140.137019350,7285.850,7279.860,5.990,49.591,,ok
4151,140.155393560,140.162679570,140.162681200,7286.010,7287.640,1.630,,,ok
4152,140.179252810,140.186540480,140.186539040,7287.670,7286.230,1.440,,,ok
4153,140.205117800,140.212406400,140.212400530,7288.600,7282.730,5.870,,,ok
4154,140.230210060,140.237497220,140.237496720,7287.160,7286.660,0.500,,,ok
4155,140.256028290,140.263313250,140.263315110,7284.960,7286.820,1.860,,,ok
4156,140.280554420,140.287839000,140.287843720,7284.580,7289.300,4.720,,,ok
4157,140.306350830,140.313638490,140.313635960,7287.660,7285.130,2.530,,,ok
4158,140.330351490,140.337637480,140.337639450,7285.990,7287.960,1.970,,,ok
4159,140.354042120,140.361330460,140.361301370,7288.340,7259.250,29.090,,,ok
4160,140.379352230,140.386702850,140.386637230,7350.620,7285.000,65.620,,,ok
4161,140.405380760,140.412668620,140.412670430,7287.860,7289.670,1.810,,,ok
4162,140.430854120,140.438141960,140.438143020,7287.840,7288.900,1.060,,,ok
4163,140.456739050,140.464022880,140.464026680,7283.830,7287.630,3.800,,,ok
4164,140.482958020,140.490243760,140.490245810,7285.740,7287.790,2.050,,,ok
4165,140.508699610,140.515986900,140.515989450,7287.290,7289.840,2.550,,,ok
4166,140.533204780,140.540487900,140.540492520,7283.120,7287.740,4.620,,,ok
4167,140.558970480,140.566258850,140.566260240,7288.370,7289.760,1.390,,,ok
4168,140.584679820,140.591967000,140.591969450,7287.180,7289.630,2.450,,,ok
4169,140.610419170,140.617704750,140.617657190,7285.580,7238.020,47.560,,,ok
4170,140.633938410,140.641222510,140.641226510,7284.100,7288.100,4.000,,,ok
4171,140.659655090,140.666941370,140.666945080,7286.280,7289.990,3.710,,,ok
4172,140.683911750,140.691263630,140.691197380,7351.880,7285.630,66.250,,,ok
4173,140.709753180,140.717039160,140.717040850,7285.980,7287.670,1.690,,,ok
4174,140.733901220,140.741186160,140.741189220,7284.940,7288.000,3.060,,,ok
4175,140.758928080,140.766207590,140.766218700,7279.510,7290.620,11.110,,,ok
4176,140.784689170,140.791977930,140.791974340,7288.760,7285.170,3.590,,,ok
4177,140.808940500,140.816227580,140.816223050,7287.080,7282.550,4.530,,,ok
4178,140.834349530,140.841634690,140.841637710,7285.160,7288.180,3.020,,,ok
4179,140.859966770,140.867254360,140.867252070,7287.590,7285.300,2.290,,,ok
4180,140.885395090,140.892682660,140.892685660,7287.570,7290.570,3.000,,,ok
